caption,account_name,view_count,source_url,video_url,platform,likes_count,comments_count,timestamp,product_category,product_name,transcript,intended_age_category,intended_spending_category,share_count,video_duration,music_name
"The bmw 335i mpsport 2013 with heads up display 
Ugx 95million. 📞0705298524
#ugandancardealer #luxurycars #bmw #bmwmotorsport ",lemax__autos,6557,https://www.tiktok.com/@lemax__autos/video/7310308868322643205,https://www.tiktok.com/@lemax__autos/video/7310308868322643205,TikTok,248,2,,,,,,,5.0,15.0,original sound
"#bmw #carsales #uganda #carphotography #headsupdisplay ____📞0705298524
ᴘʟᴇᴀꜱᴇ ᴅᴏᴜʙʟᴇ ᴄʜᴇᴄᴋ ʏᴏᴜʀ ʟᴇᴍᴀ𝕩 ᴄᴀʀ ꜱᴛɪᴄᴋᴇʀ ᴀꜰᴛᴇʀ ᴘᴜʀᴄʜᴀꜱᴇ
__________________",lemax__autos,6472,https://www.tiktok.com/@lemax__autos/video/7131625665907985669,https://www.tiktok.com/@lemax__autos/video/7131625665907985669,TikTok,176,2,,,,,,,4.0,6.0,"Wenza Kanjani (feat. 2woshort, TNK MusiQ & BoontleRSA)"
Mercedez ml 350 4matic bluetec 2015. Ugx 165million. 📞0705298524,lemax__autos,6463,https://www.tiktok.com/@lemax__autos/video/7120097967498956038,https://www.tiktok.com/@lemax__autos/video/7120097967498956038,TikTok,238,7,,,,,,,4.0,20.0,Whatcha Say (Sped Up Beat)
"Tigaun 330TSI 2.0 petrol 2016
95m ugx. 📞0705298524
#ugandancardealer #luxurycars #vw #volkswagen #ugandatiktok #fyp #tigaun #carsforsaleuganda ",lemax__autos,6437,https://www.tiktok.com/@lemax__autos/video/7319966646318173446,https://www.tiktok.com/@lemax__autos/video/7319966646318173446,TikTok,159,0,,,,,,,12.0,39.0,Sabela (feat. CHARLOTTE LYF)
Reply to @lukyamuzinicholas9 It’s quite a fine interior #luxurycars #uganda #carphotography #cardealership #trending #carsales #bigboys #bigboys,lemax__autos,6279,https://www.tiktok.com/@lemax__autos/video/7064069266357767429,https://www.tiktok.com/@lemax__autos/video/7064069266357767429,TikTok,174,5,,,,,,,9.0,28.0,original sound
Audi Q5 Quattro petrol 2014.  #luxurycars #audi #carsales #uganda #quattro,lemax__autos,6246,https://www.tiktok.com/@lemax__autos/video/7070181213612395782,https://www.tiktok.com/@lemax__autos/video/7070181213612395782,TikTok,94,3,,,,,,,2.0,10.0,original sound
"Merc c200 2015
Ugx 120million 

📞0705298524
#cardealership #uganda #luxurycars #mercedes ",lemax__autos,6180,https://www.tiktok.com/@lemax__autos/video/7216388081820192006,https://www.tiktok.com/@lemax__autos/video/7216388081820192006,TikTok,178,0,,,,,,,4.0,56.0,
"BMW M-135i 3000cc Turbo 2016
✅finest hot hatch 

 only ugx 125million
📞0705298524
#bmw #ugandancardealer #luxurycars #bmwmotorsport ",lemax__autos,6171,https://www.tiktok.com/@lemax__autos/video/7238288106015788294,https://www.tiktok.com/@lemax__autos/video/7238288106015788294,TikTok,222,0,,,,,,,12.0,34.0,original sound
Our new stock just offloaded. Call in and reserbe your car today!  📞0705298524,lemax__autos,6136,https://www.tiktok.com/@lemax__autos/video/7122764502549974277,https://www.tiktok.com/@lemax__autos/video/7122764502549974277,TikTok,334,9,,,,,,,5.0,30.0,Whatcha Say (Sped Up Beat)
"This mercedez gle450 petrol 2019 just landed - imported on clients order.
▪️Major highlight : this beauty rides like butter 💯

📞0705298524
#ugandancardealer #mercedes  ",lemax__autos,6114,https://www.tiktok.com/@lemax__autos/video/7238499842950024453,https://www.tiktok.com/@lemax__autos/video/7238499842950024453,TikTok,247,3,,,,,,,15.0,53.0,Feeling Good
BMW 740i petrol 2016. Stage 2 tuned. 📞0705298524,lemax__autos,6066,https://www.tiktok.com/@lemax__autos/video/7073363756893342981,https://www.tiktok.com/@lemax__autos/video/7073363756893342981,TikTok,141,3,,,,,,,3.0,52.0,original sound
The mercedez family starter pack😎,lemax__autos,5920,https://www.tiktok.com/@lemax__autos/video/7114143888733998341,https://www.tiktok.com/@lemax__autos/video/7114143888733998341,TikTok,255,0,,,,,,,2.0,10.0,original sound
"Mercedez e300 petrol 2014.
Ugx 110m. 📞0705298524
#mercedes #amg #ugandancardealer #luxurycars ",lemax__autos,5880,https://www.tiktok.com/@lemax__autos/video/7233847653434461446,https://www.tiktok.com/@lemax__autos/video/7233847653434461446,TikTok,131,0,,,,,,,2.0,21.0,Single Again
"MERCEDEZ E300 PETROL 2012

At only ugx 75million (ᴄᴏʀʀᴇᴄᴛ ᴀᴛ ᴛɪᴍᴇ ᴏꜰ ᴘᴏꜱᴛɪɴɢ)

____📞0705298524 
#cardealership #mercedes #ugandancardealer ",lemax__autos,5862,https://www.tiktok.com/@lemax__autos/video/7188011121297607941,https://www.tiktok.com/@lemax__autos/video/7188011121297607941,TikTok,130,0,,,,,,,6.0,28.0,PINA (Amapiano Beat 2022)
"VW GOLF TSI /GTI /R 2014

Starting at Ugx 60million (ᴄᴏʀʀᴇᴄᴛ ᴀᴛ ᴛɪᴍᴇ ᴏꜰ ᴘᴏꜱᴛɪɴɢ)

____📞0705298524 
ᴘʟᴇᴀꜱᴇ ᴅᴏᴜʙʟᴇ ᴄʜᴇᴄᴋ ʏᴏᴜʀ ʟᴇᴍᴀ𝕩 ᴄᴀʀ ꜱᴛɪᴄᴋᴇʀ ᴀꜰᴛᴇʀ ᴘᴜʀᴄʜᴀꜱᴇ
__________________#vw #vwgolf #gti #r #speed #carsales #cardealership #cardealership #luxurycars #perfomancecars #uganda ",lemax__autos,5795,https://www.tiktok.com/@lemax__autos/video/7169264507435388166,https://www.tiktok.com/@lemax__autos/video/7169264507435388166,TikTok,163,3,,,,,,,6.0,49.0,Sunroof
First lummar in uganda 🇺🇬. Order your car with us. 📞0705298524,lemax__autos,5714,https://www.tiktok.com/@lemax__autos/video/7118079992797433093,https://www.tiktok.com/@lemax__autos/video/7118079992797433093,TikTok,336,5,,,,,,,7.0,31.0,Jehovah featuring Zuma
"Mercedez BENZ glc 2020 - Specially commissioned 

📞0705298524 - call in & place your order today 

#cardealership #mercedes #ugandancardealer #luxurycars ",lemax__autos,5570,https://www.tiktok.com/@lemax__autos/video/7208482272750718214,https://www.tiktok.com/@lemax__autos/video/7208482272750718214,TikTok,203,0,,,,,,,3.0,30.0,Clandestina (feat. Emma Peters) [JVSTIN Remix]
"Merc e200 2016
For all your car imports
📞0705298524
#ugandancardealer #mercedes #carphotography ",lemax__autos,5566,https://www.tiktok.com/@lemax__autos/video/7227770856909442309,https://www.tiktok.com/@lemax__autos/video/7227770856909442309,TikTok,192,0,,,,,,,3.0,47.0,JERICHO SHILOHS VERSION
Jeep Wrangler unlimited #jeep #jeepwrangler #offroad #carmods #carsales #luxurycars,lemax__autos,5553,https://www.tiktok.com/@lemax__autos/video/7054223823020772613,https://www.tiktok.com/@lemax__autos/video/7054223823020772613,TikTok,194,5,,,,,,,11.0,12.0,original sound
"RANGEROVER svr 5ltr petrol  2020

____📞0705298524 

ᴘʟᴇᴀꜱᴇ ᴅᴏᴜʙʟᴇ ᴄʜᴇᴄᴋ ʏᴏᴜʀ ʟᴇᴍᴀ𝕩 ᴄᴀʀ ꜱᴛɪᴄᴋᴇʀ ᴀꜰᴛᴇʀ ᴘᴜʀᴄʜᴀꜱᴇ
__________________",lemax__autos,5537,https://www.tiktok.com/@lemax__autos/video/7152912572507770118,https://www.tiktok.com/@lemax__autos/video/7152912572507770118,TikTok,290,3,,,,,,,18.0,16.0,One Side
"Mercedez e220d 2017. 
Ugx175million (ᴄᴏʀʀᴇᴄᴛ ᴀᴛ ᴛɪᴍᴇ ᴏꜰ ᴘᴏꜱᴛɪɴɢ)

____📞0705298524 

ᴘʟᴇᴀꜱᴇ ᴅᴏᴜʙʟᴇ ᴄʜᴇᴄᴋ ʏᴏᴜʀ ʟᴇᴍᴀ𝕩 ᴄᴀʀ ꜱᴛɪᴄᴋᴇʀ ᴀꜰᴛᴇʀ ᴘᴜʀᴄʜᴀꜱᴇ
__________________",lemax__autos,5381,https://www.tiktok.com/@lemax__autos/video/7140532012330388742,https://www.tiktok.com/@lemax__autos/video/7140532012330388742,TikTok,213,1,,,,,,,4.0,30.0,Heat Waves
"BMW 740li M-sport PETROL 3.0ltr 2014
At only ugx 180million (ᴄᴏʀʀᴇᴄᴛ ᴀᴛ ᴛɪᴍᴇ ᴏꜰ ᴘᴏꜱᴛɪɴɢ)

____📞0705298524 
__________________
ᴘʟᴇᴀꜱᴇ ᴅᴏᴜʙʟᴇ ᴄʜᴇᴄᴋ ʏᴏᴜʀ ʟᴇᴍᴀ𝕩 ᴄᴀʀ ꜱᴛɪᴄᴋᴇʀ ᴀꜰᴛᴇʀ ᴘᴜʀᴄʜᴀꜱᴇ
__________________#bmw #chrisbrown #undertheinfluence #tiktokuganda🇺🇬🇺🇬🇺🇬  #carsales #carphotography ",lemax__autos,5375,https://www.tiktok.com/@lemax__autos/video/7133085420719459590,https://www.tiktok.com/@lemax__autos/video/7133085420719459590,TikTok,172,2,,,,,,,3.0,34.0,Under The Influence
"Mercedez glc 2017. Justin 

📞0705298524
#cardealership #ugandancardealer #mercedes #photography #performance #carsales ",lemax__autos,5316,https://www.tiktok.com/@lemax__autos/video/7200342612979485958,https://www.tiktok.com/@lemax__autos/video/7200342612979485958,TikTok,167,2,,,,,,,4.0,31.0,Dj Calm Down xxx
"Mercedez gle63s 2017. 
At only ugx 300m (ᴄᴏʀʀᴇᴄᴛ ᴀᴛ ᴛɪᴍᴇ ᴏꜰ ᴘᴏꜱᴛɪɴɢ)

____📞0705298524 

ᴘʟᴇᴀꜱᴇ ᴅᴏᴜʙʟᴇ ᴄʜᴇᴄᴋ ʏᴏᴜʀ ʟᴇᴍᴀ𝕩 ᴄᴀʀ ꜱᴛɪᴄᴋᴇʀ ᴀꜰᴛᴇʀ ᴘᴜʀᴄʜᴀꜱᴇ
__________________",lemax__autos,5299,https://www.tiktok.com/@lemax__autos/video/7145759964500479237,https://www.tiktok.com/@lemax__autos/video/7145759964500479237,TikTok,249,3,,,,,,,3.0,12.0,original sound
Thsi bmw x6M 2016 is coming home.,lemax__autos,5261,https://www.tiktok.com/@lemax__autos/video/7074437922925055238,https://www.tiktok.com/@lemax__autos/video/7074437922925055238,TikTok,135,1,,,,,,,3.0,61.0,Paradise
Audi A6 petrol 2.0ltr 2012. Ugx 85million.  📞0705298524. #CapCut,lemax__autos,5200,https://www.tiktok.com/@lemax__autos/video/7101529348963896581,https://www.tiktok.com/@lemax__autos/video/7101529348963896581,TikTok,197,1,,,,,,,6.0,24.0,Buga (Lo Lo Lo)
"Toyota harrier petrol 2015
Ugx 115m 
📞0705298524
#toyota #ugandancardealer #luxurycars ",lemax__autos,5178,https://www.tiktok.com/@lemax__autos/video/7248672623964491014,https://www.tiktok.com/@lemax__autos/video/7248672623964491014,TikTok,116,1,,,,,,,8.0,30.0,original sound
"Audi q8 2021. Just in 
____📞0705298524 

ᴘʟᴇᴀꜱᴇ ᴅᴏᴜʙʟᴇ ᴄʜᴇᴄᴋ ʏᴏᴜʀ ʟᴇᴍᴀ𝕩 ᴄᴀʀ ꜱᴛɪᴄᴋᴇʀ ᴀꜰᴛᴇʀ ᴘᴜʀᴄʜᴀꜱᴇ
__________________",lemax__autos,5126,https://www.tiktok.com/@lemax__autos/video/7137564846052134149,https://www.tiktok.com/@lemax__autos/video/7137564846052134149,TikTok,271,8,,,,,,,7.0,30.0,original sound
Audi A6 2.0T petrol 2012. Ugx 87m only. 📞0705298524,lemax__autos,5033,https://www.tiktok.com/@lemax__autos/video/7097939924028099845,https://www.tiktok.com/@lemax__autos/video/7097939924028099845,TikTok,157,0,,,,,,,4.0,29.0,original sound
"BMW 530d diesel GT 2010
At only ugx 125million 

——📞0705298524.   #carsale #cardealership #lemaxautos #bmw ",lemax__autos,5012,https://www.tiktok.com/@lemax__autos/video/7178471786655386886,https://www.tiktok.com/@lemax__autos/video/7178471786655386886,TikTok,107,1,,,,,,,6.0,29.0,original sound
"Lexus rx450h hybrid petrol 2015. 
Ugx 170million only (ᴄᴏʀʀᴇᴄᴛ ᴀᴛ ᴛɪᴍᴇ ᴏꜰ ᴘᴏꜱᴛɪɴɢ)

____📞0705298524 

ᴘʟᴇᴀꜱᴇ ᴅᴏᴜʙʟᴇ ᴄʜᴇᴄᴋ ʏᴏᴜʀ ʟᴇᴍᴀ𝕩 ᴄᴀʀ ꜱᴛɪᴄᴋᴇʀ ᴀꜰᴛᴇʀ ᴘᴜʀᴄʜᴀꜱᴇ
__________________",lemax__autos,4973,https://www.tiktok.com/@lemax__autos/video/7139871963626900742,https://www.tiktok.com/@lemax__autos/video/7139871963626900742,TikTok,172,6,,,,,,,8.0,40.0,Hamba Wena
"Imported on client order 
Glc300 2022",lemax__autos,4898,https://www.tiktok.com/@lemax__autos/video/7319528974797786373,https://www.tiktok.com/@lemax__autos/video/7319528974797786373,TikTok,166,2,,,,,,,5.0,20.0,original sound
For the best car deals in Uganda.  📞0705298524,lemax__autos,4862,https://www.tiktok.com/@lemax__autos/video/7123433004462034181,https://www.tiktok.com/@lemax__autos/video/7123433004462034181,TikTok,153,4,,,,,,,1.0,12.0,original sound
"RANGEROVER SPORT 3LTR DIESEL 2014

At only ugx 280million (ᴄᴏʀʀᴇᴄᴛ ᴀᴛ ᴛɪᴍᴇ ᴏꜰ ᴘᴏꜱᴛɪɴɢ)

____📞0705298524 
📸 @luyindalan
__________________
ᴘʟᴇᴀꜱᴇ ᴅᴏᴜʙʟᴇ ᴄʜᴇᴄᴋ ʏᴏᴜʀ ʟᴇᴍᴀ𝕩 ᴄᴀʀ ꜱᴛɪᴄᴋᴇʀ ᴀꜰᴛᴇʀ ᴘᴜʀᴄʜᴀꜱᴇ
__________________",lemax__autos,4855,https://www.tiktok.com/@lemax__autos/video/7136048727206153477,https://www.tiktok.com/@lemax__autos/video/7136048727206153477,TikTok,252,1,,,,,,,6.0,7.0,
#mercedez #eclass #cclass #performance #carsales #ugandatiktok #uganda ,lemax__autos,4849,https://www.tiktok.com/@lemax__autos/video/7153923179461741829,https://www.tiktok.com/@lemax__autos/video/7153923179461741829,TikTok,172,0,,,,,,,1.0,8.0,original sound
"RR Vogue d350 SE 2022

____📞0705298524 

ᴘʟᴇᴀꜱᴇ ᴅᴏᴜʙʟᴇ ᴄʜᴇᴄᴋ ʏᴏᴜʀ ʟᴇᴍᴀ𝕩 ᴄᴀʀ ꜱᴛɪᴄᴋᴇʀ ᴀꜰᴛᴇʀ ᴘᴜʀᴄʜᴀꜱᴇ
__________________

#carsales #cardealership #uganda #rangerover #ugandancardealer #photography ",lemax__autos,4838,https://www.tiktok.com/@lemax__autos/video/7173724560615951622,https://www.tiktok.com/@lemax__autos/video/7173724560615951622,TikTok,151,3,,,,,,,6.0,39.0,Love You So
E200 2016😎  #mercedes #carsales #luxurycars #fundrive #bigboys #cardealership #uganda,lemax__autos,4747,https://www.tiktok.com/@lemax__autos/video/7068198108877884677,https://www.tiktok.com/@lemax__autos/video/7068198108877884677,TikTok,159,1,,,,,,,3.0,32.0,original sound
"Thsi baby is coming home too.. if you missed the 1st and 2nd, this is your chance to own the 3rd. #firstinthegame #top",lemax__autos,4739,https://www.tiktok.com/@lemax__autos/video/7075382655923080453,https://www.tiktok.com/@lemax__autos/video/7075382655923080453,TikTok,181,3,,,,,,,0.0,58.0,Nkao Tempela
"MERCEDEZ BENZ E220d DIESEL 2017. 

At only ugx 175million (ᴄᴏʀʀᴇᴄᴛ ᴀᴛ ᴛɪᴍᴇ ᴏꜰ ᴘᴏꜱᴛɪɴɢ)

____📞0705298524 
📸 @luyindalan
__________________
ᴘʟᴇᴀꜱᴇ ᴅᴏᴜʙʟᴇ ᴄʜᴇᴄᴋ ʏᴏᴜʀ ʟᴇᴍᴀ𝕩 ᴄᴀʀ ꜱᴛɪᴄᴋᴇʀ ᴀꜰᴛᴇʀ ᴘᴜʀᴄʜᴀꜱᴇ
__________________",lemax__autos,4725,https://www.tiktok.com/@lemax__autos/video/7141477902947781893,https://www.tiktok.com/@lemax__autos/video/7141477902947781893,TikTok,246,1,,,,,,,12.0,27.0,Heat Waves
#Yourbestcardealer #luxurycars #lemaxautos #carsales,lemax__autos,4651,https://www.tiktok.com/@lemax__autos/video/7057462305310756101,https://www.tiktok.com/@lemax__autos/video/7057462305310756101,TikTok,204,6,,,,,,,3.0,49.0,original sound
"AUDI Q8 50TDI QUATTRO AWD DIESEL 3ltr 2022

At only ugx 480million (ᴄᴏʀʀᴇᴄᴛ ᴀᴛ ᴛɪᴍᴇ ᴏꜰ ᴘᴏꜱᴛɪɴɢ)

____📞0705298524 

ᴘʟᴇᴀꜱᴇ ᴅᴏᴜʙʟᴇ ᴄʜᴇᴄᴋ ʏᴏᴜʀ ʟᴇᴍᴀ𝕩 ᴄᴀʀ ꜱᴛɪᴄᴋᴇʀ ᴀꜰᴛᴇʀ ᴘᴜʀᴄʜᴀꜱᴇ
__________________#carsales #uganda #carphotography #audi ",lemax__autos,4635,https://www.tiktok.com/@lemax__autos/video/7137943047370837253,https://www.tiktok.com/@lemax__autos/video/7137943047370837253,TikTok,146,1,,,,,,,3.0,15.0,KU LO SA - A COLORS SHOW
"Toyota landcruiser PRADO 2021. 0-mileage 
#toyota #offroad #uganda #carsales #carphotography 

____📞0705298524 

ᴘʟᴇᴀꜱᴇ ᴅᴏᴜʙʟᴇ ᴄʜᴇᴄᴋ ʏᴏᴜʀ ʟᴇᴍᴀ𝕩 ᴄᴀʀ ꜱᴛɪᴄᴋᴇʀ ᴀꜰᴛᴇʀ ᴘᴜʀᴄʜᴀꜱᴇ
__________________",lemax__autos,4598,https://www.tiktok.com/@lemax__autos/video/7151726948287352069,https://www.tiktok.com/@lemax__autos/video/7151726948287352069,TikTok,160,4,,,,,,,3.0,28.0,original sound
BMW 740i active kidney grill. #luxurycars #carsales #bmw #uganda #trending #trending #technology #fundrive #carphotography #firstinthegame,lemax__autos,4583,https://www.tiktok.com/@lemax__autos/video/7072400441631329542,https://www.tiktok.com/@lemax__autos/video/7072400441631329542,TikTok,136,2,,,,,,,3.0,6.0,original sound
BMW 740i turbo charged petrol 2016.,lemax__autos,4507,https://www.tiktok.com/@lemax__autos/video/7071549865754512645,https://www.tiktok.com/@lemax__autos/video/7071549865754512645,TikTok,83,1,,,,,,,5.0,22.0,Finesse
The bmw 740i 2016. I choose thos over an sclass,lemax__autos,4506,https://www.tiktok.com/@lemax__autos/video/7109135105913851141,https://www.tiktok.com/@lemax__autos/video/7109135105913851141,TikTok,129,3,,,,,,,3.0,12.0,original sound
"MERCEDEZ BENZ E250 PETROL 2014

At only ugx 117million (ᴄᴏʀʀᴇᴄᴛ ᴀᴛ ᴛɪᴍᴇ ᴏꜰ ᴘᴏꜱᴛɪɴɢ)

____📞0705298524 
ᴘʟᴇᴀꜱᴇ ᴅᴏᴜʙʟᴇ ᴄʜᴇᴄᴋ ʏᴏᴜʀ ʟᴇᴍᴀ𝕩 ᴄᴀʀ ꜱᴛɪᴄᴋᴇʀ ᴀꜰᴛᴇʀ ᴘᴜʀᴄʜᴀꜱᴇ
__________________#cardealership #ugandancardealer #mercedes ",lemax__autos,4486,https://www.tiktok.com/@lemax__autos/video/7195450399841586437,https://www.tiktok.com/@lemax__autos/video/7195450399841586437,TikTok,89,0,,,,,,,4.0,31.0,оригинальный звук
bmw 116i 2012. Such a beauty,lemax__autos,4377,https://www.tiktok.com/@lemax__autos/video/6969577844020104454,https://www.tiktok.com/@lemax__autos/video/6969577844020104454,TikTok,67,2,,,,,,,7.0,29.0,original sound
"LANDROVER RANGEROVER VOGUE AUTOBIOGRAPHY DIESEL 2014

At only ugx 350million (ᴄᴏʀʀᴇᴄᴛ ᴀᴛ ᴛɪᴍᴇ ᴏꜰ ᴘᴏꜱᴛɪɴɢ)

____📞0705298524 
ᴘʟᴇᴀꜱᴇ ᴅᴏᴜʙʟᴇ ᴄʜᴇᴄᴋ ʏᴏᴜʀ ʟᴇᴍᴀ𝕩 ᴄᴀʀ ꜱᴛɪᴄᴋᴇʀ ᴀꜰᴛᴇʀ ᴘᴜʀᴄʜᴀꜱᴇ
__________________#carsales #cardealership #uganda #rangerover ",lemax__autos,4364,https://www.tiktok.com/@lemax__autos/video/7176530480160951558,https://www.tiktok.com/@lemax__autos/video/7176530480160951558,TikTok,136,0,,,,,,,3.0,22.0,SPIN BACK X SCOOTIE WOP UNRELEASED
"For all your MERCEDES CAR NEEDS! 

Starting at Ugx 130million (ᴄᴏʀʀᴇᴄᴛ ᴀᴛ ᴛɪᴍᴇ ᴏꜰ ᴘᴏꜱᴛɪɴɢ)

____📞0705298524 
ᴘʟᴇᴀꜱᴇ ᴅᴏᴜʙʟᴇ ᴄʜᴇᴄᴋ ʏᴏᴜʀ ʟᴇᴍᴀ𝕩 ᴄᴀʀ ꜱᴛɪᴄᴋᴇʀ ᴀꜰᴛᴇʀ ᴘᴜʀᴄʜᴀꜱᴇ
__________________",lemax__autos,4349,https://www.tiktok.com/@lemax__autos/video/7185441240123493637,https://www.tiktok.com/@lemax__autos/video/7185441240123493637,TikTok,155,4,,,,,,,4.0,28.0,Zotata
PORSCHE CAYENNE 3.0LTR PETROL 2018. At only ugx 400m ▪️Registered - UBL____📞0705298524 __________________ᴘʟᴇᴀꜱᴇ ᴅᴏᴜʙʟᴇ ᴄʜᴇᴄᴋ ʏᴏᴜʀ ʟᴇᴍᴀ𝕩 ᴄᴀʀ ꜱᴛɪᴄᴋᴇʀ ᴀꜰᴛᴇʀ ᴘᴜʀᴄʜᴀꜱᴇ__________________,lemax__autos,4302,https://www.tiktok.com/@lemax__autos/video/7123833747568348422,https://www.tiktok.com/@lemax__autos/video/7123833747568348422,TikTok,274,0,,,,,,,5.0,17.0,original sound
"📞0705298524
#infiniti #performance #hybrid #cardealership #ugandancardealer ",lemax__autos,4219,https://www.tiktok.com/@lemax__autos/video/7195964359003213061,https://www.tiktok.com/@lemax__autos/video/7195964359003213061,TikTok,122,4,,,,,,,4.0,33.0,HarrisDontcare x Tranquillo . Sasolway
Bmw 320i 2ltr petrol.  Ugx 39million.  📞0705298524. #bmw #carsales #uganda,lemax__autos,4188,https://www.tiktok.com/@lemax__autos/video/7123260116715015430,https://www.tiktok.com/@lemax__autos/video/7123260116715015430,TikTok,82,1,,,,,,,1.0,31.0,Sugarcane - Remix
"All 3 previously availabke units are sold. You can still trust us to import the same for you.   

____📞0705298524 
📸 @luyindalan
__________________
ᴘʟᴇᴀꜱᴇ ᴅᴏᴜʙʟᴇ ᴄʜᴇᴄᴋ ʏᴏᴜʀ ʟᴇᴍᴀ𝕩 ᴄᴀʀ ꜱᴛɪᴄᴋᴇʀ ᴀꜰᴛᴇʀ ᴘᴜʀᴄʜᴀꜱᴇ
__________________",lemax__autos,4112,https://www.tiktok.com/@lemax__autos/video/7134747467219848454,https://www.tiktok.com/@lemax__autos/video/7134747467219848454,TikTok,166,1,,,,,,,6.0,54.0,KU LO SA - A COLORS SHOW
Mercedes s550 v8 petrol. Ugx 250m. 📞0705298524,lemax__autos,4081,https://www.tiktok.com/@lemax__autos/video/7107702961123511557,https://www.tiktok.com/@lemax__autos/video/7107702961123511557,TikTok,185,0,,,,,,,4.0,9.0,original sound
Germany 🇩🇪 limos… just stop by lemax autos and get the car of your dreams 😎,lemax__autos,4044,https://www.tiktok.com/@lemax__autos/video/7071146446434618629,https://www.tiktok.com/@lemax__autos/video/7071146446434618629,TikTok,195,5,,,,,,,2.0,20.0,original sound
Mercedez ml350 4matic petrol 2012. Ugx 160million only. 📞0705298524,lemax__autos,4000,https://www.tiktok.com/@lemax__autos/video/7099469491251236102,https://www.tiktok.com/@lemax__autos/video/7099469491251236102,TikTok,97,1,,,,,,,12.0,43.0,original sound
"MERCEDEZ BENZ S400 PETROL 2015 ➡️ 2018 MAYBACH body kit 

At only ugx 250million (ᴄᴏʀʀᴇᴄᴛ ᴀᴛ ᴛɪᴍᴇ ᴏꜰ ᴘᴏꜱᴛɪɴɢ)

____📞0705298524 

ᴘʟᴇᴀꜱᴇ ᴅᴏᴜʙʟᴇ ᴄʜᴇᴄᴋ ʏᴏᴜʀ ʟᴇᴍᴀ𝕩 ᴄᴀʀ ꜱᴛɪᴄᴋᴇʀ ᴀꜰᴛᴇʀ ᴘᴜʀᴄʜᴀꜱᴇ
__________________",lemax__autos,3984,https://www.tiktok.com/@lemax__autos/video/7146994480795733253,https://www.tiktok.com/@lemax__autos/video/7146994480795733253,TikTok,132,3,,,,,,,2.0,28.0,Yummy
Landcruiser Prado tx deisel 2018- 2020. Staring at ugx 250million. 📞0705298524. #uganda #car #toyota #carphotography,lemax__autos,3973,https://www.tiktok.com/@lemax__autos/video/7120649605875862790,https://www.tiktok.com/@lemax__autos/video/7120649605875862790,TikTok,121,1,,,,,,,3.0,25.0,оригинальный звук
The bmw 740i 2016.  White on white 💯.   📞0705298524,lemax__autos,3967,https://www.tiktok.com/@lemax__autos/video/7110171051425877254,https://www.tiktok.com/@lemax__autos/video/7110171051425877254,TikTok,154,4,,,,,,,1.0,30.0,Jehovah featuring Zuma
"VOLKSWAGEN GOLF 7 GT TSI 2014.

At only ugx 60million (ᴄᴏʀʀᴇᴄᴛ ᴀᴛ ᴛɪᴍᴇ ᴏꜰ ᴘᴏꜱᴛɪɴɢ)

____📞0705298524 

ᴘʟᴇᴀꜱᴇ ᴅᴏᴜʙʟᴇ ᴄʜᴇᴄᴋ ʏᴏᴜʀ ʟᴇᴍᴀ𝕩 ᴄᴀʀ ꜱᴛɪᴄᴋᴇʀ ᴀꜰᴛᴇʀ ᴘᴜʀᴄʜᴀꜱᴇ
__________________",lemax__autos,3935,https://www.tiktok.com/@lemax__autos/video/7167012986383617285,https://www.tiktok.com/@lemax__autos/video/7167012986383617285,TikTok,102,3,,,,,,,4.0,31.0,Beach Waves Sounds
BMW 340i digital driver display 💯,lemax__autos,3902,https://www.tiktok.com/@lemax__autos/video/7095230642027285765,https://www.tiktok.com/@lemax__autos/video/7095230642027285765,TikTok,151,0,,,,,,,1.0,15.0,Coming In Hot
"Toyota HILUX 2.8ltr diesel automatic 4wd 2020 - 2022

Starting at 280million (ᴄᴏʀʀᴇᴄᴛ ᴀᴛ ᴛɪᴍᴇ ᴏꜰ ᴘᴏꜱᴛɪɴɢ)

____📞0705298524 
ᴘʟᴇᴀꜱᴇ ᴅᴏᴜʙʟᴇ ᴄʜᴇᴄᴋ ʏᴏᴜʀ ʟᴇᴍᴀ𝕩 ᴄᴀʀ ꜱᴛɪᴄᴋᴇʀ ᴀꜰᴛᴇʀ ᴘᴜʀᴄʜᴀꜱᴇ
__________________",lemax__autos,3885,https://www.tiktok.com/@lemax__autos/video/7143201154707508486,https://www.tiktok.com/@lemax__autos/video/7143201154707508486,TikTok,162,2,,,,,,,8.0,30.0,Waya Waya (feat. Team Mosha)
Rangerover vogue 2014. Ugx 280million.  📞0705298524,lemax__autos,3868,https://www.tiktok.com/@lemax__autos/video/7122822882543013125,https://www.tiktok.com/@lemax__autos/video/7122822882543013125,TikTok,224,3,,,,,,,3.0,25.0,Whatcha Say (Sped Up Beat)
